Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1134,00:00:45.360,0.5843055555555555,0.29128472222222224,0.22192708333333333,1.239704861111111
1135,00:00:45.400,0.7341377314814815,0.4010590277777778,0.2588888888888889,1.5424652777777779
1136,00:00:45.440,0.42091435185185183,0.20322916666666666,0.2088715277777778,0.8506423611111111
1137,00:00:45.480,0.595648148148148,0.3104340277777778,0.2594444444444444,1.2170659722222221
1138,00:00:45.520,0.9486458333333333,0.4921527777777778,0.4427951388888889,1.9109895833333332
1139,00:00:45.560,0.5467708333333333,0.2912673611111111,0.24253472222222222,1.1065104166666666
1140,00:00:45.600,0.7080034722222223,0.35147569444444443,0.25006944444444446,1.5224652777777778
1141,00:00:45.640,0.5812731481481481,0.3171875,0.21230902777777777,1.2143229166666667
1142,00:00:45.680,1.0094386574074072,0.6466666666666666,0.28498263888888886,2.0966666666666667
1143,00:00:45.720,1.1075,0.49572916666666667,0.4424652777777778,2.3843055555555557
1144,00:00:45.760,0.6422106481481481,0.29098958333333336,0.2592534722222222,1.3763888888888889
1145,00:00:45.800,0.8175347222222222,0.31821180555555556,0.29640625,1.837986111111111
1146,00:00:45.840,0.7041435185185185,0.31362847222222223,0.27125,1.5275520833333334
1147,00:00:45.880,0.8408333333333333,0.41553819444444445,0.3333159722222222,1.7736458333333334
1148,00:00:45.920,1.199513888888889,0.49303819444444447,0.5038541666666667,2.6016493055555556
1149,00:00:45.960,0.6722743055555555,0.29713541666666665,0.27479166666666666,1.4448958333333333
1150,00:00:46.000,0.8260763888888888,0.3811111111111111,0.30421875,1.7928993055555555
1151,00:00:46.040,0.7893865740740741,0.43256944444444445,0.2984201388888889,1.6371701388888888
1152,00:00:46.080,1.2611631944444446,0.5279861111111112,0.39612847222222225,2.859375
1153,00:00:46.120,1.3590393518518518,0.4304513888888889,0.6216493055555555,3.0250173611111113
1154,00:00:46.160,0.8014409722222222,0.33251736111111113,0.33770833333333333,1.7340972222222222
1155,00:00:46.200,0.9910474537037036,0.4290625,0.36743055555555554,2.1766493055555554
1156,00:00:46.240,0.7409606481481482,0.25375,0.33255208333333336,1.636579861111111
1157,00:00:46.280,1.3244444444444443,0.40684027777777776,0.4546875,3.1118055555555557
1158,00:00:46.320,1.5768402777777777,0.4593229166666667,0.7498611111111111,3.5213368055555554
1159,00:00:46.360,1.1438599537037037,0.49333333333333335,0.4229513888888889,2.515295138888889
1160,00:00:46.400,0.7153993055555556,0.4403472222222222,0.33640625,1.3694444444444445
1161,00:00:46.440,0.8723263888888889,0.5357638888888889,0.3380902777777778,1.743125
1162,00:00:46.480,0.7800289351851851,0.3840277777777778,0.38397569444444446,1.5720833333333333
1163,00:00:46.520,13.993987268518518,1.9493402777777777,3.6038194444444445,36.42880208333333
1164,00:00:46.560,7.461377314814815,1.2696006944444445,1.0773784722222222,20.037152777777777
1165,00:00:46.600,9.860434027777776,1.31234375,1.7412673611111111,26.52769097222222
1166,00:00:46.640,14.172413194444445,8.058836805555556,1.2965277777777777,33.161875
1167,00:00:46.680,7.309039351851852,1.3888368055555556,1.0447222222222223,19.493559027777778
1168,00:00:46.720,36.364577546296296,39.088854166666664,1.8835243055555555,68.12135416666666
1169,00:00:46.760,15.28853009259259,3.297690972222222,1.204982638888889,41.36291666666666
1170,00:00:46.800,11.584131944444444,11.24359375,0.6128125,22.895989583333332
1171,00:00:46.840,6.761655092592592,6.302413194444444,0.5503993055555556,13.432152777777778
1172,00:00:46.880,7.218234953703703,6.902361111111111,0.47765625,14.2746875
1173,00:00:46.920,11.973570601851852,11.189166666666667,1.2588020833333333,23.472743055555554
1174,00:00:46.960,4.203472222222222,3.7952256944444445,0.5577083333333334,8.257482638888888
1175,00:00:47.000,6.760966435185185,6.435902777777778,0.4919618055555556,13.355034722222221
1176,00:00:47.040,5.663396990740741,5.290190972222222,0.48182291666666666,11.218177083333334
1177,00:00:47.080,5.166475694444444,4.812482638888889,0.4650520833333333,10.221892361111111
1178,00:00:47.120,5.252366898148148,4.535052083333333,1.0143055555555556,10.207743055555556
1179,00:00:47.160,2.2967071759259263,1.8555902777777777,0.60234375,4.4321875
1180,00:00:47.200,28.960567129629627,4.842048611111111,10.829166666666667,71.21048611111111
1181,00:00:47.240,5.780127314814815,1.50609375,5.643368055555555,10.190920138888888
1182,00:00:47.280,6.566817129629629,2.409236111111111,4.489652777777778,12.8015625
1183,00:00:47.320,8.128749999999998,2.8594791666666666,7.092899305555555,14.433871527777777
1184,00:00:47.360,14.048657407407406,8.58328125,14.114409722222222,19.44828125
1185,00:00:47.400,7.755769675925926,3.6603298611111112,9.565520833333334,10.041458333333333
1186,00:00:47.440,8.415219907407407,4.655225694444445,7.803541666666667,12.78689236111111
1187,00:00:47.480,5.49833912037037,2.505329861111111,6.846701388888889,7.142986111111111
1188,00:00:47.520,5.611765046296296,3.522204861111111,5.973923611111111,7.339166666666666
1189,00:00:47.560,1.1861921296296296,0.95171875,0.79828125,1.8085763888888888
1190,00:00:47.600,0.7896701388888889,0.6051041666666667,0.6354340277777778,1.1284722222222223
1191,00:00:47.640,1.0990219907407408,0.929375,0.6522395833333333,1.715451388888889
1192,00:00:47.680,2.5911400462962964,2.30359375,0.8352430555555556,4.6345833333333335
1193,00:00:47.720,1.5863194444444444,1.0488194444444445,1.274861111111111,2.435277777777778
1194,00:00:47.760,1.4927025462962964,1.1553125,0.7844097222222223,2.538385416666667
1195,00:00:47.800,0.9804976851851852,0.7640104166666667,0.5705555555555556,1.6069270833333333
1196,00:00:47.840,0.9357986111111111,0.7719270833333334,0.4862152777777778,1.5492534722222222
1197,00:00:47.880,1.5002199074074074,1.2665798611111112,0.51265625,2.721423611111111
1198,00:00:47.920,1.6707118055555554,1.377326388888889,0.7546180555555555,2.880190972222222
1199,00:00:47.960,1.5010763888888892,1.2629861111111111,0.5094618055555555,2.73078125
1200,00:00:48.000,0.9568113425925926,0.74453125,0.46352430555555557,1.6623784722222221
1201,00:00:48.040,0.994085648148148,0.7471527777777778,0.42335069444444445,1.8117534722222222
1202,00:00:48.080,1.0691261574074076,0.8649131944444445,0.38994791666666667,1.952517361111111
1203,00:00:48.120,1.0928587962962963,0.7990625,0.5916145833333334,1.8878993055555555
1204,00:00:48.160,1.0421585648148148,0.7888368055555556,0.37211805555555555,1.9655208333333334
1205,00:00:48.200,0.5943344907407407,0.5019097222222222,0.25199652777777776,1.0290972222222223
1206,00:00:48.240,0.744982638888889,0.5622048611111111,0.3309722222222222,1.3417708333333334
1207,00:00:48.280,1.2502430555555557,1.0361111111111112,0.40817708333333336,2.306440972222222
1208,00:00:48.320,1.0854224537037036,0.8272222222222222,0.5294965277777778,1.899548611111111
1209,00:00:48.360,0.696099537037037,0.5927777777777777,0.2891666666666667,1.2063541666666666
1210,00:00:48.400,0.8011458333333333,0.6080729166666666,0.32960069444444445,1.4657638888888889
1211,00:00:48.440,1.3042476851851852,1.1523611111111112,0.4220833333333333,2.338298611111111
1212,00:00:48.480,0.5357465277777779,0.4203298611111111,0.271875,0.9150347222222223
1213,00:00:48.520,1.9397627314814814,1.6780208333333333,0.588125,3.553142361111111
1214,00:00:48.560,1.084681712962963,0.9926909722222222,0.32427083333333334,1.9370833333333333
1215,00:00:48.600,1.3424016203703706,1.2570833333333333,0.29755208333333333,2.4725694444444444
1216,00:00:48.640,1.1659780092592593,1.0889236111111111,0.24869791666666666,2.1603125
1217,00:00:48.680,1.0815856481481483,0.9813020833333334,0.2788888888888889,1.9845659722222222
1218,00:00:48.720,2.3469907407407407,2.1108854166666666,0.4528993055555556,4.4771875
1219,00:00:48.760,0.825943287037037,0.6977256944444444,0.23178819444444446,1.5483159722222222
1220,00:00:48.800,1.1670949074074073,1.0277777777777777,0.26526041666666667,2.208246527777778
1221,00:00:48.840,1.2141145833333333,1.0636979166666667,0.28076388888888887,2.2978819444444443
1222,00:00:48.880,0.7378703703703704,0.6130555555555556,0.21932291666666667,1.381232638888889
1223,00:00:48.920,1.7850347222222223,1.5352083333333333,0.41788194444444443,3.402013888888889
1224,00:00:48.960,0.8232175925925925,0.7098090277777778,0.2501041666666667,1.5097395833333334
1225,00:00:49.000,1.1938541666666667,1.0942708333333333,0.15815972222222222,2.3291319444444443
1226,00:00:49.040,1.0059664351851851,0.8790798611111111,0.24196180555555555,1.896857638888889
1227,00:00:49.080,1.0977083333333335,0.9548958333333334,0.2651909722222222,2.0730381944444445
1228,00:00:49.120,0.8858680555555556,0.7261631944444444,0.2905034722222222,1.6409375
1229,00:00:49.160,0.823929398148148,0.73,0.20552083333333335,1.536267361111111
1230,00:00:49.200,0.6807581018518518,0.5561111111111111,0.22289930555555557,1.263263888888889
1231,00:00:49.240,1.0219849537037036,0.8745833333333334,0.2863888888888889,1.9049826388888889
1232,00:00:49.280,0.5336631944444444,0.4494444444444444,0.18805555555555556,0.9634895833333333
1233,00:00:49.320,0.9175231481481481,0.8539756944444444,0.22515625,1.6734375
1234,00:00:49.360,1.2427083333333333,1.127013888888889,0.21399305555555556,2.3871180555555553
1235,00:00:49.400,2.114571759259259,2.013940972222222,0.25243055555555555,4.07734375
1236,00:00:49.440,2.1648148148148145,2.0574826388888887,0.2643402777777778,4.172621527777777
1237,00:00:49.480,1.3173784722222224,1.2461284722222221,0.16663194444444446,2.539375
1238,00:00:49.520,1.430665509259259,1.2013194444444444,0.30319444444444443,2.7874826388888887
1239,00:00:49.560,0.9514467592592593,0.83078125,0.23928819444444444,1.7842708333333333
1240,00:00:49.600,1.3042939814814816,1.1807465277777778,0.19751736111111112,2.5346180555555557
1241,00:00:49.640,1.1155787037037037,1.063576388888889,0.13053819444444445,2.152621527777778
1242,00:00:49.680,3.773171296296296,3.786857638888889,0.5422916666666666,6.990364583333333
1243,00:00:49.720,4.134560185185186,4.044288194444444,0.3497222222222222,8.00967013888889
1244,00:00:49.760,2.660804398148148,2.5699305555555556,0.18505208333333334,5.227430555555555
1245,00:00:49.800,2.7037268518518514,2.6238368055555554,0.17927083333333332,5.308072916666666
1246,00:00:49.840,2.4859953703703703,2.419583333333333,0.16029513888888888,4.878107638888889
1247,00:00:49.880,2.372164351851852,2.344895833333333,0.14107638888888888,4.630520833333334
1248,00:00:49.920,3.295590277777778,3.0958159722222223,0.24230902777777777,6.5486458333333335
1249,00:00:49.960,1.8078935185185188,1.7281770833333334,0.13052083333333334,3.564982638888889
1250,00:00:50.000,1.5888252314814817,1.5224131944444443,0.11373263888888889,3.130329861111111
1251,00:00:50.040,1.8122974537037038,1.7325520833333334,0.15824652777777778,3.54609375
1252,00:00:50.080,1.9785532407407407,1.8810069444444444,0.15300347222222221,3.9016493055555554
1253,00:00:50.120,2.475694444444444,2.297690972222222,0.2710763888888889,4.858315972222222
1254,00:00:50.160,1.7616377314814813,1.6921875,0.11642361111111112,3.476302083333333
1255,00:00:50.200,1.922806712962963,1.806579861111111,0.15321180555555555,3.8086284722222223
1256,00:00:50.240,1.395434027777778,1.3153819444444443,0.13975694444444445,2.7311631944444446
1257,00:00:50.280,0.7912037037037037,0.6797916666666667,0.12602430555555555,1.5677951388888889
1258,00:00:50.320,0.8480324074074074,0.79453125,0.08262152777777777,1.6669444444444443
1259,00:00:50.360,2.1931655092592592,2.105659722222222,0.223125,4.2507118055555555
1260,00:00:50.400,0.7566087962962964,0.7056597222222222,0.1104861111111111,1.4536805555555556
1261,00:00:50.440,0.877482638888889,0.8063368055555555,0.1425,1.6836111111111112
1262,00:00:50.480,1.372482638888889,1.2764236111111111,0.14081597222222222,2.7002083333333333
1263,00:00:50.520,1.7492708333333333,1.656892361111111,0.13480902777777778,3.456111111111111
1264,00:00:50.560,2.317008101851852,2.185486111111111,0.19725694444444444,4.56828125
1265,00:00:50.600,1.4241435185185185,1.314375,0.13675347222222223,2.8213020833333333
1266,00:00:50.640,0.9659143518518518,0.8864236111111111,0.14427083333333332,1.867048611111111
1267,00:00:50.680,2.015480324074074,1.910329861111111,0.1554340277777778,3.980677083333333
1268,00:00:50.720,0.8006597222222221,0.7638020833333333,0.09572916666666667,1.5424479166666667
1269,00:00:50.760,3.0096064814814816,2.882135416666667,0.17633680555555556,5.970347222222222
1270,00:00:50.800,1.615318287037037,1.527517361111111,0.1026736111111111,3.215763888888889
1271,00:00:50.840,1.5549594907407407,1.4868229166666667,0.09826388888888889,3.0797916666666665
1272,00:00:50.880,1.7816319444444444,1.7454340277777778,0.09685763888888889,3.5026041666666665
1273,00:00:50.920,96.69214699074074,80.20541666666666,92.59755208333333,117.27347222222222
1274,00:00:50.960,6.013182870370371,6.184409722222222,6.891267361111111,4.963871527777778
1275,00:00:51.000,6.170219907407407,6.079861111111111,7.4952604166666665,4.935538194444445
1276,00:00:51.040,4.226151620370371,4.193715277777778,4.805868055555556,3.678871527777778
1277,00:00:51.080,6.4962384259259265,5.9734375,8.451059027777777,5.06421875
1278,00:00:51.120,6.699189814814815,6.081927083333333,9.060902777777779,4.954739583333334
1279,00:00:51.160,4.452650462962963,4.237604166666666,5.425295138888889,3.695052083333333
1280,00:00:51.200,7.00810763888889,6.009375,9.844652777777778,5.170295138888889
1281,00:00:51.240,6.9625405092592585,6.145538194444445,9.5571875,5.184895833333333
1282,00:00:51.280,4.718686342592593,4.527725694444444,5.666024305555555,3.9623090277777777
1283,00:00:51.320,7.2600752314814825,6.6096006944444445,9.556006944444444,5.614618055555556
1284,00:00:51.360,7.451996527777777,6.779635416666666,9.979184027777778,5.597170138888889
1285,00:00:51.400,4.972934027777778,5.105520833333333,5.595434027777777,4.217847222222222
1286,00:00:51.440,7.601359953703704,6.981475694444445,9.913107638888889,5.909496527777778
1287,00:00:51.480,7.538420138888888,6.564548611111111,10.347430555555556,5.70328125
1288,00:00:51.520,5.509195601851853,5.4596875,6.436944444444444,4.630954861111111
1289,00:00:51.560,7.714207175925925,6.8751388888888885,10.434184027777778,5.833298611111111
1290,00:00:51.600,7.6788194444444455,6.992465277777778,10.263333333333334,5.7806597222222225
1291,00:00:51.640,5.695005787037037,5.690711805555556,6.740364583333333,4.653940972222222
1292,00:00:51.680,8.14517939814815,7.418645833333334,10.631423611111112,6.38546875
1293,00:00:51.720,8.549947916666667,7.658420138888889,11.341510416666667,6.649913194444444
1294,00:00:51.760,6.182384259259259,6.349201388888889,7.160121527777778,5.037829861111111
1295,00:00:51.800,8.414525462962963,7.841579861111111,10.975954861111111,6.426041666666666
1296,00:00:51.840,8.491533564814814,8.069809027777778,10.844965277777778,6.559826388888889
1297,00:00:51.880,6.365005787037037,6.594236111111111,7.133142361111111,5.367638888888889
1298,00:00:51.920,8.828744212962961,8.512395833333333,10.896979166666666,7.076857638888889
1299,00:00:51.960,8.813686342592593,8.51859375,10.673524305555556,7.248940972222222
1300,00:00:52.000,6.582627314814815,6.6060590277777775,6.961753472222222,6.180069444444444
1301,00:00:52.040,9.032690972222222,8.268159722222222,10.666336805555556,8.163576388888888
1302,00:00:52.080,9.10714699074074,8.587465277777778,10.34109375,8.392881944444444
1303,00:00:52.120,9.223408564814816,8.734809027777779,10.0990625,8.836354166666666
1304,00:00:52.160,6.807916666666667,6.644114583333334,6.72984375,7.049791666666667
1305,00:00:52.200,8.90425925925926,8.411145833333334,9.418611111111112,8.883020833333333
1306,00:00:52.240,9.104097222222222,8.951128472222223,9.637777777777778,8.723385416666666
1307,00:00:52.280,7.064131944444445,7.295572916666667,6.619565972222222,7.277256944444445
1308,00:00:52.320,9.307471064814814,9.602864583333334,10.022100694444445,8.297447916666666
1309,00:00:52.360,9.174994212962963,9.526145833333333,9.951788194444445,8.04704861111111
1310,00:00:52.400,6.082916666666667,6.53953125,6.025677083333333,5.683541666666667
1311,00:00:52.440,8.299965277777778,8.477274305555556,9.686319444444445,6.736302083333333
1312,00:00:52.480,8.07693287037037,8.300225694444444,10.030989583333334,5.899583333333333
1313,00:00:52.520,5.05328125,5.410572916666666,6.1944791666666665,3.5547916666666666
1314,00:00:52.560,7.22521412037037,7.56984375,10.108888888888888,3.996909722222222
1315,00:00:52.600,7.187847222222222,7.692430555555555,10.368177083333334,3.5029340277777776
1316,00:00:52.640,5.26462962962963,6.322534722222223,6.806041666666666,2.6653125
1317,00:00:52.680,8.253807870370371,9.469357638888889,11.69720486111111,3.5948611111111113
